PartNum,StdDailyDemand,MeanDailyDemand,stddev_method,TransactionDays,LeadTimeDays,lead_time_source,ABC,safety_stock
14122-00194,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00199,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
14122-00201,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00236/NPM6551,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
14122-00257,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
14122-00274,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
14122-00302,0.0,0.05848903330625508,estimated,3,21.0,actual,C,0
14122-00332,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
14122-00382,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
14122-00416,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
14122-00428,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
14122-00429,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
14122-00430,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00431,0.0,0.012185215272136474,estimated,1,21.0,actual,C,0
14122-00433,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
14122-00436,0.0,0.20308692120227456,estimated,2,21.0,actual,C,0
14122-00437,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
14122-00440,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00442,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
14122-00443,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
14122-00464,0.0,0.012185215272136474,estimated,3,21.0,actual,B,0
14122-00466,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
14122-00468,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00469,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00470,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00471,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00474,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00475,0.0,0.010560519902518278,estimated,1,21.0,actual,C,0
14122-00476,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00477,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00483,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
14122-00484,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00490,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00493,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00494,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00495,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
14122-00496,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
14122-00498,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
14122-00499,1.0,0.008935824532900082,estimated,3,21.0,actual,C,6
14122-00500,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00501,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00502,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
14122-00504,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00505,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
14122-00513,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00514,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
14122-00516,0.0,0.08123476848090982,estimated,1,21.0,actual,C,0
14122-00517,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00518,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00521,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00522,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00523,0.75,0.007311129163281885,estimated,2,21.0,actual,B,6
14122-00525,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00526,0.0,0.005686433793663688,estimated,1,21.0,actual,C,0
14122-00527,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
14122-00528,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00529,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
14122-00530,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
14122-00532,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00533,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00534,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00537,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00538,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00541,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00542,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14122-00545,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
14122-00547,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14122-00549,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
14122-00551,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
14122-00554,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1413,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1418H8,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
1422168,0.0,0.010560519902518278,estimated,1,21.0,actual,C,0
14243,0.5,0.00974817221770918,estimated,3,21.0,actual,C,3
14257,0.5,0.007311129163281885,estimated,3,21.0,actual,C,3
14271,1.5,0.01462225832656377,estimated,4,21.0,actual,C,9
1429204,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
143157,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1433575,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
143409,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
14402150/ZM0105010,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
144466,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
14477,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
14478,7.5,0.1462225832656377,estimated,3,21.0,actual,C,44
145.0466,0.0,0.048740861088545896,estimated,2,21.0,actual,C,0
145.0466.10,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
14531,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1459T821,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
146-0859,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1468811,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
147-384-881,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1474972,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
147821,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1479508,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1487102,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14889533,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1488A13,0.4998120680016222,0.024370430544272948,empirical,5,21.0,actual,C,3
149.0080,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
149.0080.5,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
149.0282,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
1492644,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1495906,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1496172,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1497K145,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1497K239,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
14993904,2.5,0.05686433793663688,estimated,4,21.0,actual,C,15
15 oz coffee mug,0.0,0.09748172217709179,estimated,1,21.0,actual,C,0
15 x 6 rim,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
151026,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
151027,2.75,0.010560519902518278,estimated,2,21.0,actual,C,17
151086,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15115K68,1.0,0.02924451665312754,estimated,2,21.0,actual,C,6
151205,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1516279,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
15233659,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15265A84,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1529890,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15301-108-40,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1530N11,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
1530N12,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
1530N15,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1530N26,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1531102,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15317,0.0,0.07798537774167344,estimated,1,21.0,actual,C,0
15323,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
15373,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1537435,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1537493,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
154400,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1548039,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
155050F3010AAAAA,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1556615,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1557484,5.0,0.03899268887083672,estimated,2,21.0,actual,C,30
1557497,0.0,0.07311129163281885,estimated,1,21.0,actual,B,0
1561303,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15618,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1563520,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1564613,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
156T1978A,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1584081,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
15F509,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
15U933,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
15U955,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
16-03,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1600498,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1600516,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1600751,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1601538,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
1602256,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1602256-OFFICE STAR CHAI,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1606K75,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
16076034,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1615004,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1615259,0.0,0.048740861088545896,estimated,1,21.0,actual,C,0
1615260,0.0,0.048740861088545896,estimated,1,21.0,actual,C,0
1615261,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
1615764,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1616104,1.25,0.012185215272136474,estimated,2,21.0,actual,C,8
16172292,35.75,0.11941510966693746,estimated,3,21.0,actual,C,210
1617281,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
16175A181,0.0,0.007311129163281885,estimated,1,21.0,actual,C,0
1618766,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
1620266- AVERY LABELS 25523,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1621147,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
1621206,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
1626300,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1626301,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1632811,0.0,0.003249390739236393,estimated,1,21.0,actual,B,0
163855,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1639762,0.25,0.002437043054427295,estimated,2,21.0,actual,B,2
1639763,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
164152360071,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1659A1,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1660272,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
166103676071,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
166163,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1663,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1676,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1676A11,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
1677K389,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1681498,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
168829,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
169-715,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
169-716,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1696918,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
16GDL,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
16PBDS,0.0,0.01949634443541836,estimated,1,21.0,actual,C,0
17026021,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
17118,0.0,0.00974817221770918,estimated,2,21.0,actual,C,0
17126,0.0,0.048740861088545896,estimated,3,21.0,actual,C,0
17189-39013,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
17200,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
172075,1.25,0.008935824532900082,estimated,2,21.0,actual,C,8
172077,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
1727774,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1728828,0.0,0.00487408610885459,estimated,3,21.0,actual,B,0
173263,0.0,0.002437043054427295,estimated,3,21.0,actual,C,0
1734714,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
173619,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
173x33,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
174052300071,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
17431,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1748,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1752542,0.0,0.005686433793663688,estimated,1,21.0,actual,C,0
1759N18,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1764829,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1766975,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1766K484,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
17680PK,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1769-ECR,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1769-OV16,0.0,0.003249390739236393,estimated,4,21.0,actual,C,0
17715,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
17797108,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
17822~,0.0,0.016246953696181964,estimated,2,21.0,actual,C,0
17917499,0.0,0.016246953696181964,estimated,2,21.0,actual,C,0
17937,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
18-125-13,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
18-17118,1.3417185624064445,0.0934199837530463,empirical,6,21.0,actual,B,11
1800003,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1801553,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
18112,0.0,0.0016246953696181965,estimated,1,21.0,actual,A,0
18115,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1814332,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
181522,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
181800-1001,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1819WITH1038,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1820392,0.5,0.003249390739236393,estimated,2,21.0,actual,C,3
182155,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
182156,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
182414,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
182415,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1841515,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
18426,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
18465,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
18515A122,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
18515A131,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
18515A141,0.5,0.003249390739236393,estimated,2,21.0,actual,C,3
18515A151,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
18515A157,0.5,0.003249390739236393,estimated,2,21.0,actual,C,3
18515A57,3.0,0.01949634443541836,estimated,2,21.0,actual,C,18
18515A89,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
18535A123,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
18535A128,0.5,0.003249390739236393,estimated,2,21.0,actual,C,3
18535A34,0.5,0.003249390739236393,estimated,2,21.0,actual,C,3
18535A97,2.0,0.012997562956945572,estimated,2,21.0,actual,C,12
18535a123,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1856A65,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1865321,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1871A69,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1873790,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1877826,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
18805243,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
18840-25-200-0,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1888553,0.5,0.008123476848090982,estimated,2,21.0,actual,C,3
189605,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
18AA1455,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
18DFE64,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
18R,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
18x24 Instapak Quick,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
190616,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
191052,0.25,0.004061738424045491,estimated,2,21.0,actual,C,2
191065,0.8883494441177109,0.05199025182778229,empirical,6,21.0,actual,B,7
1910A45,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
191191,1.25,0.02843216896831844,estimated,2,21.0,actual,C,8
192043010,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
19221824,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
19243,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
19288,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
192952150022,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
19344,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1939K66,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
194-011,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
194261,1.25,0.036555645816409424,estimated,2,21.0,actual,C,8
1943993,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
19455K31,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
195030099091,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
19539,0.0,0.0008123476848090983,estimated,1,21.0,actual,A,0
19555K18,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
195KLB37000,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
196177,0.0,0.008123476848090982,estimated,2,21.0,actual,C,0
196313,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1967552,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1969907,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1970102,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1970388,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
197361,0.5,0.008123476848090982,estimated,3,21.0,actual,B,4
19804931,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
19824,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1997711,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
1997712,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
19C750,1.0,0.00974817221770918,estimated,2,21.0,actual,C,6
19N766,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
19N771,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
19RZ26,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1A097,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
1AAC8,0.25,0.004061738424045491,estimated,2,21.0,actual,C,2
1AB2-MEP x 5 w/Crosby 1/2 Eye/Eye Swivel Top and,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1AB2-QX3,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1AB2-QX5,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1AGF4,0.0,0.025995125913891144,estimated,1,21.0,actual,C,0
1CK27,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1CKD2,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
1DLA2,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1DLD8,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1DR12,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1EGC1,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
1F100,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1FEK9,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
1FYA6,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
1H403,0.25,0.008935824532900082,estimated,3,21.0,actual,C,2
1KPL8,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1KPL9,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1PDF2,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
1PYX2,0.0,0.03249390739236393,estimated,1,21.0,actual,C,0
1REF5,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1REF6,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1TDP5,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
1UCB6,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1UYF2,0.5,0.008935824532900082,estimated,3,21.0,actual,C,3
1UYF3,0.25,0.008935824532900082,estimated,2,21.0,actual,C,2
