PartNum,annual_demand,avg_unit_cost,holding_cost_per_unit,eoq,orders_per_year,avg_cycle_stock,total_annual_cost,ordering_cost_assumption,holding_cost_rate
S222112-029,36135.0,6.44,1.61,1498.14,24.12,749.07,2412.0,50,0.25
S241003,133.09,438.55411764705883,109.6385,11.02,12.08,5.51,1208.11,50,0.25
S2447AK,79.0,20.523846153846154,5.131,39.24,2.01,19.62,201.17,50,0.25
S269702,6.36,248.984,62.246,3.2,1.99,1.6,199.09,50,0.25
S30421A01,730.0,30.0,7.5,98.66,7.4,49.33,739.97,50,0.25
S320006,3650.0,20.67,5.1675,265.77,13.73,132.88,1373.16,50,0.25
S326501,2190.0,282.99,70.7475,55.64,39.36,27.82,3936.2,50,0.25
S3501AM,177.27,0.8591749999999999,0.2148,287.28,0.62,143.64,61.85,50,0.25
S352702,62.88,333.5380285714286,83.3845,8.68,7.24,4.34,723.89,50,0.25
S352703,82.12,32.08,8.02,32.0,2.57,16.0,256.82,50,0.25
S3747AF,2132.4,6.87,1.7175,352.36,6.05,176.18,605.09,50,0.25
S3862SG,730.0,35.83,8.9575,90.28,8.09,45.14,808.84,50,0.25
S389301,15.28,125.86333333333334,31.4658,6.97,2.19,3.48,219.0,50,0.25
S574705,5.55,160.23,40.0575,3.72,1.49,1.86,149.01,50,0.25
S574706,730.0,49.0,12.25,77.2,9.46,38.6,945.85,50,0.25
S574709,730.0,70.94,17.735,64.16,11.38,32.08,1137.94,50,0.25
S5873EP,1554.29,0.0,0.0,,,,,50,0.25
S6029SA,1460.0,2776.25,694.0625,14.5,100.69,7.25,10066.45,50,0.25
S6481,1460.0,83.0,20.75,83.88,17.41,41.94,1740.76,50,0.25
S7800A1142,365.0,662.0,165.5,14.85,24.58,7.42,2457.01,50,0.25
S8555-,7300.0,23.07,5.7675,355.77,20.52,177.88,2051.92,50,0.25
S85555,92.41,23.865000000000002,5.9663,39.36,2.35,19.68,234.92,50,0.25
S8555A,9125.0,9.97,2.4925,605.06,15.08,302.53,1508.06,50,0.25
SA-120V-1L-30C-WiFi,365.0,314.99,78.7475,21.53,16.95,10.76,1694.82,50,0.25
SA-G03-C4-C115-E21,2190.0,388.85,97.2125,47.46,46.14,23.73,4613.85,50,0.25
SAMSUNG 65 TV,365.0,627.99,156.9975,15.25,23.93,7.62,2392.82,50,0.25
SAND 490-050A32,730.0,803.17,200.7925,19.07,38.28,9.54,3829.56,50,0.25
SAND 490R-140420M-PM,7300.0,23.98,5.995,348.95,20.92,174.48,2092.01,50,0.25
SAND 5412 028-021,730.0,56.45,14.1125,71.92,10.15,35.96,1014.99,50,0.25
SAND 5513 020-13,7300.0,5.8,1.45,709.54,10.29,354.77,1028.92,50,0.25
SAND A345-051R19-13H,365.0,523.75,130.9375,16.7,21.86,8.35,2186.33,50,0.25
SAND A392R805-25 020 R8,365.0,210.4,52.6,26.34,13.86,13.17,1385.74,50,0.25
SAND C4-RC2085-24102-16M,365.0,1196.21,299.0525,11.05,33.03,5.52,3302.27,50,0.25
SAND C6-A390B45-50,365.0,403.65,100.9125,19.02,19.19,9.51,1919.18,50,0.25
SAND C6-A391.05C-19 120,365.0,452.25,113.0625,17.97,20.31,8.98,2030.8,50,0.25
SAND DCLNR,730.0,153.36,38.34,43.64,16.73,21.82,1673.08,50,0.25
SAND DE10-1030-1000-M5 4334,730.0,111.71,27.9275,51.13,14.28,25.56,1427.83,50,0.25
SAND DE10-D1000-100LX16-5,365.0,273.38,68.345,23.11,15.79,11.56,1579.57,50,0.25
SAND E06M-SCLCR 2 CORO TURN 107,730.0,493.26,123.315,24.33,30.0,12.16,2999.51,50,0.25
SAND R245-12 T3 M-PM 4340,7300.0,17.78,4.445,405.25,18.01,202.62,1801.15,50,0.25
SAND T300-XM100AL-1/2 B145,1460.0,67.83,16.9575,92.79,15.73,46.4,1573.33,50,0.25
SB-310V,18250.0,4.72,1.18,1243.63,14.67,621.82,1467.25,50,0.25
SB310V,1825.0,4.72,1.18,393.27,4.64,196.64,464.04,50,0.25
SBC-14N,1460.0,4.75,1.1875,350.64,4.16,175.32,416.19,50,0.25
SBN-8-WHS,6.27,551.0,137.75,2.13,2.94,1.06,293.02,50,0.25
SC11-LS24-3R,1460.0,17.0,4.25,185.35,7.88,92.68,787.89,50,0.25
SC11-LS24-5R,4380.0,20.5,5.125,292.34,14.98,146.17,1498.12,50,0.25
SC1633,365.0,243.99,60.9975,24.46,14.92,12.23,1492.0,50,0.25
SC18-LS110-5,5840.0,24.0,6.0,311.98,18.72,155.99,1871.94,50,0.25
SCISSORS,365.0,5.99,1.4975,156.12,2.34,78.06,233.89,50,0.25
SCK KEY,7.28,5.75,1.4375,22.5,0.32,11.25,32.17,50,0.25
SCK Key,1095.0,6.0,1.5,270.19,4.05,135.1,405.15,50,0.25
SCKKEY,730.0,6.0,1.5,220.61,3.31,110.3,330.95,50,0.25
SD3-2-1819,365.0,81.4,20.35,42.35,8.62,21.18,862.01,50,0.25
SDC50-008G,2190.0,34.24,8.56,159.95,13.69,79.97,1369.04,50,0.25
SDCZ50-008G,730.0,45.3,11.325,80.29,9.09,40.15,909.2,50,0.25
SDN35CXA,365.0,1046.16,261.54,11.81,30.91,5.9,3088.59,50,0.25
SDS1,365.0,16.79,4.1975,93.25,3.91,46.62,391.19,50,0.25
SDUFD33-008G,2190.0,10.83,2.7075,284.41,7.7,142.21,770.03,50,0.25
SE-ANT250,3.26,43.5,10.875,5.48,0.59,2.74,59.3,50,0.25
SE-SLR001-1,365.0,949.0,237.25,12.4,29.44,6.2,2942.95,50,0.25
SE-SLR011-1,2.11,499.0,124.75,1.3,1.62,0.65,162.09,50,0.25
SEM56650,1825.0,200.5,50.125,60.34,30.25,30.17,3024.77,50,0.25
SEM56670,1825.0,200.5,50.125,60.34,30.25,30.17,3024.77,50,0.25
SERIAL  # 390444,365.0,135.0,33.75,32.89,11.1,16.44,1109.85,50,0.25
SERIAL # 182350,365.0,99.0,24.75,38.4,9.51,19.2,950.7,50,0.25
SERIAL # 182566,365.0,75.0,18.75,44.12,8.27,22.06,827.12,50,0.25
SERIAL # 7387,365.0,125.0,31.25,34.18,10.68,17.09,1068.06,50,0.25
SERIAL #183883,365.0,87.0,21.75,40.97,8.91,20.48,890.94,50,0.25
SERVER,365.0,4900.0,1225.0,5.46,66.85,2.73,6686.75,50,0.25
SERVICE PROPOSAL 24158P,365.0,4500.0,1125.0,5.7,64.04,2.85,6408.25,50,0.25
SEYMAC,730.0,29.99,7.4975,98.67,7.4,49.34,739.93,50,0.25
SFHN.375-16 ZY GR5,17520.0,0.1,0.025,8371.38,2.09,4185.69,209.14,50,0.25
SGL-24,2190.0,154.08,38.52,75.4,29.05,37.7,2904.7,50,0.25
SH109672,39.8,77.89,19.4725,14.3,2.78,7.15,278.23,50,0.25
SHARPEN DRILL BITS,17155.0,41.17993333333333,10.295,408.21,42.02,204.1,4202.21,50,0.25
SHARPIE,2920.0,16.812,4.203,263.58,11.08,131.79,1107.91,50,0.25
SHARPIE S-GEL PEN,1095.0,13.59,3.3975,179.53,6.1,89.76,609.96,50,0.25
SHFU HP1006,365.0,1223.78,305.945,10.92,33.42,5.46,3341.46,50,0.25
SHIP HANDLING INSURANCE,365.0,25.0,6.25,76.42,4.78,38.21,477.81,50,0.25
SHIPPING,365.0,179.14,44.785,28.55,12.78,14.28,1278.53,50,0.25
SIE HF361,730.0,211.23,52.8075,37.18,19.63,18.59,1963.19,50,0.25
SJ 7314,730.0,45.14,11.285,80.43,9.08,40.22,907.88,50,0.25
SJ7274,13.86,50.86,12.715,10.44,1.33,5.22,132.87,50,0.25
SJIC22PC,12.88,30.95,7.7375,12.9,1.0,6.45,99.91,50,0.25
SJIC22PK,12.88,30.95,7.7375,12.9,1.0,6.45,99.91,50,0.25
SJIC22PM,12.88,30.95,7.7375,12.9,1.0,6.45,99.91,50,0.25
SJIC22PY,12.88,30.95,7.7375,12.9,1.0,6.45,99.91,50,0.25
SJO 14/3,584.23,549.4499999999999,137.3625,20.62,28.33,10.31,2832.71,50,0.25
SJOOW 14/3,365.0,682.12,170.53,14.63,24.95,7.32,2495.78,50,0.25
SKY-PRO,3285.0,445.22,111.305,54.33,60.46,27.16,6046.04,50,0.25
SL-309,365.0,680.0,170.0,14.65,24.91,7.32,2489.9,50,0.25
SL-GENIE-10-3x4,365.0,235.99,58.9975,24.87,14.68,12.44,1467.93,50,0.25
SL1000,365.0,16.99,4.2475,92.7,3.94,46.35,393.87,50,0.25
SLAT 66031,365.0,1000.0,250.0,12.08,30.22,6.04,3021.0,50,0.25
SLAT 67123-SHL-120v,365.0,4643.5,1160.875,5.61,65.06,2.8,6503.45,50,0.25
SLAT 67402L-0s-120v,365.0,1000.0,250.0,12.08,30.22,6.04,3021.0,50,0.25
SLB-50,7300.0,4.71,1.1775,787.37,9.27,393.68,927.06,50,0.25
SMALL TOOL REPAIR,365.0,2370.57,592.6425,7.85,46.5,3.92,4648.16,50,0.25
SMC AMF-EL250,14.17,89.475,22.3688,7.96,1.78,3.98,178.03,50,0.25
SMF Rigging Machine Cost,365.0,6652.0,1663.0,4.68,77.99,2.34,7790.92,50,0.25
SMITH FLOWMETER,365.0,98.0,24.5,38.6,9.46,19.3,945.85,50,0.25
SMITH REGULATOR,365.0,70.0,17.5,45.67,7.99,22.84,799.2,50,0.25
SN# 9620358T12,365.0,305.38,76.345,21.87,16.69,10.94,1669.71,50,0.25
SN#9620358T15,365.0,305.38,76.345,21.87,16.69,10.94,1669.71,50,0.25
SNTR12,365.0,150.0,37.5,31.2,11.7,15.6,1170.0,50,0.25
SNX303B,730.0,8850.0,2212.5,5.74,127.18,2.87,12708.88,50,0.25
SO 10/4 SOOW,365.0,1333.53,333.3825,10.46,34.89,5.23,3488.09,50,0.25
SOI-U0513358,365.0,1779.44,444.86,9.06,40.29,4.53,4029.72,50,0.25
SOI-U0514990,365.0,3420.55,855.1375,6.53,55.9,3.26,5582.75,50,0.25
SOI-U0516085,365.0,3518.49,879.6225,6.44,56.68,3.22,5666.38,50,0.25
SOI-U0516150,365.0,4805.38,1201.345,5.51,66.24,2.76,6627.71,50,0.25
SOIT-DEV-PRE,1825.0,9.75,2.4375,273.63,6.67,136.82,667.0,50,0.25
SOLIDWORKS MANAGE VIEWER,2920.0,1875.0,468.75,24.96,116.99,12.48,11699.5,50,0.25
SOMT060204SK,7300.0,18.56,4.64,396.65,18.4,198.32,1840.2,50,0.25
SOTI-DEV-PRE,238.86,7.475,1.8688,113.06,2.11,56.53,211.14,50,0.25
SOTI-MCL-DEV,91.25,30.5425,7.6356,34.57,2.64,17.28,263.94,50,0.25
SOTI-MCL-DHS,91.25,10.145,2.5362,59.98,1.52,29.99,152.06,50,0.25
SP100MQMJ,12.17,109.5,27.375,6.67,1.82,3.34,182.43,50,0.25
SP150PR,730.0,80.0,20.0,60.42,12.08,30.21,1208.2,50,0.25
SP4-L2-DC12,730.0,44.29,11.0725,81.2,8.99,40.6,899.04,50,0.25
SPCE06-50,365.0,177.99,44.4975,28.64,12.74,14.32,1274.2,50,0.25
SPECIAL (4W2) 4WAY DIE 10FOOT LONG,365.0,3355.0,838.75,6.6,55.3,3.3,5532.88,50,0.25
SPEEDGLAS,7.53,474.4,118.6,2.52,2.99,1.26,298.94,50,0.25
SPEEDGLAS  9100X,365.0,474.4,118.6,17.54,20.81,8.77,2080.62,50,0.25
SPEEDGLAS  WELD HOOD,365.0,474.4,118.6,17.54,20.81,8.77,2080.62,50,0.25
SPEEDGLAS 9100X,365.0,474.4,118.6,17.54,20.81,8.77,2080.62,50,0.25
SPEEDGLAS HOOD,365.0,515.56,128.89,16.83,21.69,8.41,2168.46,50,0.25
SPEEDGLAS WELD HOOD,3.23,494.97999999999996,123.745,1.62,1.99,0.81,199.73,50,0.25
SPEEDGLASS,365.0,474.4,118.6,17.54,20.81,8.77,2080.62,50,0.25
SPROCKET_T18-40_.75,730.0,0.0,0.0,,,,,50,0.25
SPT25-10-5000D,365.0,147.0,36.75,31.52,11.58,15.76,1158.18,50,0.25
SQ0175072025,365.0,1743.68,435.92,9.15,39.89,4.58,3991.01,50,0.25
SQD LUA1C11,1460.0,33.44,8.36,132.15,11.05,66.08,1104.93,50,0.25
SS-G01-C5-R-C115-E31,365.0,236.86,59.215,24.83,14.7,12.42,1470.45,50,0.25
STAPLE REMOVER,730.0,8.315,2.0788,187.39,3.9,93.7,389.78,50,0.25
STAPLERS,730.0,19.99,4.9975,120.86,6.04,60.43,604.0,50,0.25
STD,3285.0,3.0,0.75,661.82,4.96,330.91,496.18,50,0.25
STICKY NOTES,730.0,7.39,1.8475,198.78,3.67,99.39,367.12,50,0.25
STL-31162,2012391.0,1.0532,0.2633,27645.9,72.79,13822.95,7279.08,50,0.25
STM2,365.0,3.03,0.7575,219.51,1.66,109.76,166.14,50,0.25
STST24410,365.0,58.7,14.675,49.87,7.32,24.94,731.99,50,0.25
SUMI SEMT 13T3AGSR-G-ACP300 14HB897,3650.0,9.84,2.46,385.19,9.48,192.6,947.8,50,0.25
SUMI WGXF42000R 2200W9Q,365.0,494.48,123.62,17.18,21.25,8.59,2124.4,50,0.25
SUP21350551005SS,365.0,240.99,60.2475,24.61,14.83,12.3,1482.54,50,0.25
SV08-34-02-00-00-B-0,1095.0,52.03,13.0075,91.75,11.93,45.88,1193.28,50,0.25
SV2C-E222-03NN,365.0,187.0,46.75,27.94,13.06,13.97,1306.1,50,0.25
SV2C-PC16-03FB,365.0,265.0,66.25,23.47,15.55,11.74,1555.28,50,0.25
SV2L-420B,365.0,989.0,247.25,12.15,30.04,6.08,3005.28,50,0.25
SVC,3.0,95.0,23.75,3.55,0.85,1.78,84.78,50,0.25
SVCCT45-SG3N,1095.0,179.0,44.75,49.47,22.13,24.74,2213.61,50,0.25
SVCREPLACE-MOB3,1095.0,69.0,17.25,79.67,13.74,39.84,1374.24,50,0.25
SVL 5-24-480,365.0,121.2,30.3,34.71,10.52,17.36,1052.01,50,0.25
SWH-G02-C2-A120-10-N,219.0,243.135,60.7838,18.98,11.54,9.49,1153.84,50,0.25
SWHG02C2A120-10,2920.0,226.69,56.6725,71.78,40.68,35.89,4067.98,50,0.25
SWRE1470A,365.0,161.25,40.3125,30.09,12.13,15.04,1212.8,50,0.25
SWRW1470A,10.28,176.198,44.0495,4.83,2.13,2.42,213.1,50,0.25
SY9912,1095.0,99.99,24.9975,66.18,16.55,33.09,1654.67,50,0.25
SYTY005900504471,1460.0,95.49,23.8725,78.2,18.67,39.1,1866.91,50,0.25
SYTY046553044271,365.0,329.99,82.4975,21.03,17.36,10.52,1735.87,50,0.25
SYTY423232174071,8760.0,4.49,1.1225,883.4,9.92,441.7,991.81,50,0.25
SYTY437312344271,1460.0,81.99,20.4975,84.4,17.3,42.2,1729.99,50,0.25
SYTY437352660071,1460.0,16.99,4.2475,185.4,7.87,92.7,787.24,50,0.25
SYTY438122332071,7300.0,10.99,2.7475,515.46,14.16,257.73,1416.11,50,0.25
SYTY52210U128071,730.0,145.49,36.3725,44.8,16.29,22.4,1629.24,50,0.25
SYTY522402660071,1460.0,137.99,34.4975,65.06,22.44,32.53,2244.2,50,0.25
SYTY585043351071,1460.0,47.49,11.8725,110.89,13.17,55.44,1316.71,50,0.25
SYTY846127600171,1460.0,0.99,0.2475,768.05,1.9,384.02,190.04,50,0.25
SYTY902041000171,8760.0,0.99,0.2475,1881.33,4.66,940.66,465.81,50,0.25
SZ084S4VC,365.0,2743.0,685.75,7.3,50.0,3.65,5002.99,50,0.25
Sand 3021 011-764 5758327,1460.0,19.69,4.9225,172.22,8.48,86.11,847.88,50,0.25
Sand 345R-1305M-PM1230,3650.0,24.9,6.225,242.15,15.07,121.08,1507.22,50,0.25
Sand 5412 028-021,2920.0,56.45,14.1125,143.84,20.3,71.92,2029.97,50,0.25
Sand C2L 5726966,1460.0,13.13,3.2825,210.9,6.92,105.45,692.14,50,0.25
Sand RA245-076R25-12M,365.0,860.66,215.165,13.02,28.03,6.51,2802.22,50,0.25
Sargent Hub Spring,365.0,30.0,7.5,69.76,5.23,34.88,523.1,50,0.25
Service,12.37,1766.505,441.6262,1.67,7.41,0.84,741.47,50,0.25
Service Call,4.56,782.9,195.725,1.53,2.98,0.76,297.75,50,0.25
Service Quote,365.0,3152.01,788.0025,6.81,53.6,3.4,5359.21,50,0.25
Service Quote 2025-2-Etnyre,365.0,2817.5,704.375,7.2,50.69,3.6,5070.25,50,0.25
Service/parts manual,365.0,487.99,121.9975,17.3,21.1,8.65,2110.28,50,0.25
Set Up Charge,365.0,95.0,23.75,39.2,9.31,19.6,931.0,50,0.25
Setup Charge,365.0,95.0,23.75,39.2,9.31,19.6,931.0,50,0.25
Shipping,365.0,39.99,9.9975,60.42,6.04,30.21,604.02,50,0.25
Spare Parts LMXVII/LMXRV 6000 236670RL,365.0,1353.0,338.25,10.39,35.13,5.2,3515.4,50,0.25
Special Clip Kit,730.0,595.0,148.75,22.15,32.96,11.08,3296.15,50,0.25
Spring & Fall Preventative Maintenance Agreement R,365.0,15748.0,3937.0,3.04,120.07,1.52,11987.74,50,0.25
Standard 2x4,214620.0,3.85,0.9625,4722.1,45.45,2361.05,4545.01,50,0.25
Staples,365.0,0.0,0.0,,,,,50,0.25
Steer Tires,9.69,1260.7333333333333,315.1833,1.75,5.54,0.88,554.36,50,0.25
Steer Tires W/Installation,42.94,1041.83,260.4575,4.06,10.58,2.03,1057.73,50,0.25
Subscription Renewal,365.0,818.13,204.5325,13.36,27.32,6.68,2732.28,50,0.25
Sure Ship Fee,365.0,50.0,12.5,54.04,6.75,27.02,675.25,50,0.25
T-A035,36500.0,1.37,0.3425,3264.5,11.18,1632.25,1118.05,50,0.25
T0YQ_3,365.0,5.3,1.325,165.97,2.2,82.98,219.95,50,0.25
T139503,25550.0,47.14,11.785,465.62,54.87,232.81,5487.17,50,0.25
T157801,58.52,13.14,3.285,42.21,1.39,21.1,138.81,50,0.25
T157802,49.69,1.3675,0.3419,120.55,0.41,60.28,41.11,50,0.25
T181105,25550.0,12.96,3.24,888.02,28.77,444.01,2877.09,50,0.25
T181753,237250.0,0.1569,0.0392,24601.41,9.64,12300.7,964.19,50,0.25
T190-AG JOBBER #5,4380.0,4.836,1.209,601.9,7.28,300.95,727.85,50,0.25
T194802,3.78,151.39,37.8475,3.16,1.2,1.58,119.8,50,0.25
T194803,3.78,28.83,7.2075,7.24,0.52,3.62,52.09,50,0.25
T194804,730.0,14.62,3.655,141.32,5.17,70.66,516.76,50,0.25
T1H-EBC100,365.0,543.0,135.75,16.4,22.26,8.2,2226.15,50,0.25
T1K-01DC,365.0,210.0,52.5,26.37,13.84,13.18,1383.95,50,0.25
T1K-DEVNETS,365.0,409.0,102.25,18.89,19.32,9.44,1931.24,50,0.25
T204820,1460.0,20.47,5.1175,168.91,8.64,84.46,864.22,50,0.25
T204884,193.63,12.75,3.1875,77.94,2.48,38.97,248.22,50,0.25
T245605,365.0,25.52,6.38,75.64,4.83,37.82,482.79,50,0.25
T253219,730.0,148.18,37.045,44.39,16.45,22.2,1644.9,50,0.25
T254,365.0,60.08,15.02,49.3,7.4,24.65,740.24,50,0.25
T259212,71.04,1081.596,270.399,5.13,13.85,2.56,1384.72,50,0.25
T2A533401S,91.25,1371.07,342.7675,5.16,17.68,2.58,1768.34,50,0.25
T32,365.0,14.42,3.605,100.62,3.63,50.31,362.87,50,0.25
T3327GT2,365.0,34.6,8.65,64.96,5.62,32.48,561.95,50,0.25
T3F3-PV 3/8 FEMALE NPTF HYDRAULIC,4380.0,15.82,3.955,332.79,13.16,166.4,1316.11,50,0.25
T434401,8.41,1240.46,310.115,1.65,5.1,0.82,509.29,50,0.25
T434402,730.0,1012.0,253.0,16.99,42.97,8.49,4296.47,50,0.25
TA4025Z,730.0,30.55,7.6375,97.77,7.47,48.88,746.82,50,0.25
TANAKA HEIGHT SENSOR,2555.0,895.0,223.75,33.79,75.61,16.9,7561.88,50,0.25
TANAKA SENSOR REBUILD,2190.0,928.0,232.0,30.72,71.29,15.36,7128.02,50,0.25
TAUROX 25FT Mini Split Line Set,365.0,119.99,29.9975,34.88,10.46,17.44,1046.16,50,0.25
TB525,1095.0,5.58,1.395,280.17,3.91,140.08,390.91,50,0.25
TBT5-TS5Plus-US-AMZ,16.22,499.49,124.8725,3.6,4.51,1.8,450.27,50,0.25
TBX-E180/210-W22,365.0,94.38,23.595,39.33,9.28,19.66,927.88,50,0.25
TC2435,1460.0,4.98,1.245,342.45,4.26,171.22,426.17,50,0.25
TC503,9125.0,1.82,0.455,1416.15,6.44,708.08,644.18,50,0.25
TCS46091,365.0,49.39,12.3475,54.37,6.71,27.18,671.11,50,0.25
TD-100,730.0,157.14,39.285,43.11,16.93,21.56,1693.48,50,0.25
TDF000300300,6.66,310.4066666666667,77.6017,2.93,2.27,1.46,226.8,50,0.25
TDISP,1460.0,15.0,3.75,197.32,7.4,98.66,739.97,50,0.25
TDMOR,1460.0,55.0,13.75,103.04,14.17,51.52,1416.9,50,0.25
TDR-240-24,1095.0,104.49000000000001,26.1225,64.74,16.91,32.37,1691.09,50,0.25
TEAMS ACROBAT,3650.0,273.48,68.37,73.07,49.95,36.53,4995.06,50,0.25
TEAMS CC ALL APPS PRO,1460.0,1157.88,289.47,22.46,65.0,11.23,6500.75,50,0.25
TEAMS INDESIGN,365.0,439.92,109.98,18.22,20.03,9.11,2003.42,50,0.25
TEAMS STOCK SMALL,365.0,341.88,85.47,20.67,17.66,10.34,1766.76,50,0.25
TEC 04211,386.47,18.55875,4.6397,91.27,4.23,45.64,423.26,50,0.25
TEC 04211-07.0,365.0,17.53,4.3825,91.26,4.0,45.63,399.97,50,0.25
TEC 04211-1/4,730.0,34.14,8.535,92.48,7.89,46.24,789.16,50,0.25
TEC 04216,8760.0,19.6825,4.9206,421.93,20.76,210.96,2076.05,50,0.25
TEC 04891,13.13,102.05,25.5125,7.17,1.83,3.58,182.83,50,0.25
TEC 05510-480,730.0,46.75,11.6875,79.03,9.24,39.52,923.89,50,0.25
TEC 08525-08,365.0,20.67,5.1675,84.04,4.34,42.02,434.14,50,0.25
TEC 21005-45,365.0,25.0,6.25,76.42,4.78,38.21,477.81,50,0.25
TEC 22941-1.44,365.0,111.33,27.8325,36.21,10.08,18.1,1007.77,50,0.25
TEC 22941-3F,365.0,122.73,30.6825,34.49,10.58,17.24,1057.97,50,0.25
TEC 41916,1095.0,36.0,9.0,110.3,9.93,55.15,992.85,50,0.25
TEC 41925,1095.0,39.33,9.8325,105.53,10.38,52.76,1037.76,50,0.25
TEC 41940,2190.0,41.33,10.3325,145.59,15.04,72.8,1504.21,50,0.25
TECO 21358 tugger t slot bolt,365.0,705.06,176.265,14.39,25.36,7.2,2537.11,50,0.25
TECO 41410T,7300.0,4.02,1.005,852.27,8.57,426.14,856.77,50,0.25
TELEMATICS,365.0,133500.0,33375.0,1.05,347.62,0.52,34736.0,50,0.25
TFX4-8SP,365.0,88.65,22.1625,40.58,8.99,20.29,899.18,50,0.25
TH593564000,42.94,52.35,13.0875,18.11,2.37,9.06,237.07,50,0.25
THD PLUG Gage 2B 1-12 Go/NoGo,365.0,264.04,66.01,23.51,15.53,11.76,1552.78,50,0.25
THHN 10 STR WHITE,365.0,323.23,80.8075,21.25,17.18,10.62,1717.18,50,0.25
THHN 12 AWG BLACK,730.0,116.69,29.1725,50.02,14.59,25.01,1459.1,50,0.25
THHN 12 AWG GREEN,730.0,116.69,29.1725,50.02,14.59,25.01,1459.1,50,0.25
THHN 12 AWG WHITE,730.0,116.69,29.1725,50.02,14.59,25.01,1459.1,50,0.25
THHN 12 STR BLACK,365.0,211.34,52.835,26.28,13.89,13.14,1388.75,50,0.25
THHN 12 STR Brown 500/SPL,365.0,113.77,28.4425,35.82,10.19,17.91,1018.91,50,0.25
THHN 12 STR ORANGE 500/SPL,365.0,113.77,28.4425,35.82,10.19,17.91,1018.91,50,0.25
THHN 12 STR WHITE,365.0,211.34,52.835,26.28,13.89,13.14,1388.75,50,0.25
THHN 12 STR YELLOW 500/SPL,365.0,113.77,28.4425,35.82,10.19,17.91,1018.91,50,0.25
THHN 14 GREEN STR,730.0,63.51,15.8775,67.81,10.77,33.9,1076.75,50,0.25
THHN 14 STR BLACK,730.0,63.51,15.8775,67.81,10.77,33.9,1076.75,50,0.25
THHN 14 STR RED,365.0,71.51,17.8775,45.18,8.08,22.59,807.85,50,0.25
THHN 14 WHITE STR,730.0,63.51,15.8775,67.81,10.77,33.9,1076.75,50,0.25
THHN 3 STR GRN,365.0,198.36,49.59,27.13,13.45,13.56,1344.94,50,0.25
THHN 3/0 STR BLACK,365.0,131.65,32.9125,33.3,10.96,16.65,1095.99,50,0.25
THHN 3/0 STR BLK,365.0,131.65,32.9125,33.3,10.96,16.65,1095.99,50,0.25
THHN 3/0 STR RED,365.0,131.65,32.9125,33.3,10.96,16.65,1095.99,50,0.25
THHN 3/0 STR WHITE,365.0,131.65,32.9125,33.3,10.96,16.65,1095.99,50,0.25
THHN 6 STR BROWN,292000.0,0.92309,0.2308,11247.95,25.96,5623.98,2596.01,50,0.25
THHN 6 STR ORANGE,292000.0,0.92309,0.2308,11247.95,25.96,5623.98,2596.01,50,0.25
THHN 6 STR YELLOW,292000.0,0.92309,0.2308,11247.95,25.96,5623.98,2596.01,50,0.25
THHN 8 STR BLACK,182500.0,0.74,0.185,9932.2,18.37,4966.1,1837.23,50,0.25
THHN 8 STR GREEN,182500.0,0.74,0.185,9932.2,18.37,4966.1,1837.23,50,0.25
THHN 8 STR WHITE,182500.0,0.74,0.185,9932.2,18.37,4966.1,1837.23,50,0.25
THR100162,365.0,1324.83,331.2075,10.5,34.76,5.25,3476.84,50,0.25
THR255299,365.0,595.0,148.75,15.66,23.31,7.83,2330.21,50,0.25
THR405266,1825.0,9.634,2.4085,275.27,6.63,137.64,663.01,50,0.25
THR455067,365.0,545.0,136.25,16.37,22.3,8.18,2229.52,50,0.25
TIL567,2190.0,4.12,1.03,461.11,4.75,230.56,474.98,50,0.25
TIL6230XL,365.0,30.64,7.66,69.03,5.29,34.52,528.92,50,0.25
TIP-TUBE,3650.0,28.72,7.18,225.47,16.19,112.74,1618.97,50,0.25
TITAN TC19014,3650.0,33.97,8.4925,207.31,17.61,103.66,1760.83,50,0.25
TL - H073758,730.0,584.0,146.0,22.36,32.65,11.18,3264.78,50,0.25
TL-A485442,365.0,3548.0,887.0,6.41,56.94,3.2,5685.4,50,0.25
TL-B606001,2.65,4615.0,1153.75,0.48,5.52,0.24,552.9,50,0.25
TL-H065132,730.0,198.0,49.5,38.4,19.01,19.2,1900.9,50,0.25
TL-H066504,2190.0,85.0,21.25,101.52,21.57,50.76,2157.15,50,0.25
TL-H072794,1460.0,85.0,21.25,82.89,17.61,41.44,1761.1,50,0.25
TL-H073758,4.79,584.0,146.0,1.81,2.65,0.9,263.9,50,0.25
TL-H077593,10.28,1045.0,261.25,1.98,5.19,0.99,518.14,50,0.25
TL-H077874,3.72,584.0,146.0,1.6,2.33,0.8,233.3,50,0.25
TL-H078223,730.0,990.0,247.5,17.17,42.52,8.59,4252.02,50,0.25
TL-H099498,14600.0,3.0,0.75,1395.23,10.46,697.62,1046.22,50,0.25
TL-K043282,4.9,743.0,185.75,1.62,3.02,0.81,301.46,50,0.25
TL-SG105E,365.0,21.99,5.4975,81.48,4.48,40.74,447.97,50,0.25
TL-SX132861,365.0,3705.0,926.25,6.28,58.12,3.14,5814.42,50,0.25
TL-SZ-LOP-UF039,365.0,1168.0,292.0,11.18,32.65,5.59,3264.78,50,0.25
TM175,365.0,7195.0,1798.75,4.5,81.11,2.25,8102.69,50,0.25
TM300,365.0,1200.0,300.0,11.03,33.09,5.52,3310.5,50,0.25
