PartNum,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock,ROP,service_level,lead_time_source
6703775,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703782,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703784,0.0,60.0,0.0,0.0,0.0,0.95,historical
6703787,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703788,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703789,0.0,10.0,0.0,0.0,0.0,0.95,historical
6703793,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703803,0.0,10.0,0.0,0.0,0.0,0.95,historical
6703804,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703809,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703810,0.0,90.0,0.0,0.0,0.0,0.95,historical
6703812,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703813,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703815,0.0,90.0,0.0,0.0,0.0,0.95,historical
6703821,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703822,0.0,10.0,0.0,0.0,0.0,0.95,historical
6703824,0.0,90.0,0.0,0.0,0.0,0.95,historical
6703826,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703828,0.0,43.0,0.0,0.0,0.0,0.95,historical
6703829,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703830,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703831,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703833,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703840,0.0,10.0,0.0,0.0,0.0,0.95,historical
6703843,0.0,60.0,0.0,0.0,0.0,0.95,historical
6703845,0.0,60.0,0.0,0.0,0.0,0.95,historical
6703851,0.0,54.0,0.0,0.0,0.0,0.95,historical
6703853,0.0,43.0,0.0,0.0,0.0,0.95,historical
6703855,0.0,10.0,0.0,0.0,0.0,0.95,historical
6703856,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703857,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703861,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703864,0.0,45.0,0.0,0.0,0.0,0.95,historical
6703866,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703897,0.0,55.0,0.0,0.0,0.0,0.95,historical
6703898,0.0,20.0,0.0,0.0,0.0,0.95,historical
6703906,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703947,0.0,25.0,0.0,0.0,0.0,0.95,historical
6703955,0.0,64.0,0.0,0.0,0.0,0.95,historical
6703964,0.0,50.0,0.0,0.0,0.0,0.95,historical
6703967,0.0,33.0,0.0,0.0,0.0,0.95,historical
6703970,0.0,14.0,0.0,0.0,0.0,0.95,historical
6703972,0.0,43.0,0.0,0.0,0.0,0.95,historical
6703973,0.0,30.0,0.0,0.0,0.0,0.95,historical
6703975,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703976,0.0,70.0,0.0,0.0,0.0,0.95,historical
6703978,0.0,60.0,0.0,0.0,0.0,0.95,historical
6703979,0.0,43.0,0.0,0.0,0.0,0.95,historical
6703983,0.0,43.0,0.0,0.0,0.0,0.95,historical
6703992,0.0,5.0,0.0,0.0,0.0,0.95,historical
6703994,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703995,0.0,21.0,0.0,0.0,0.0,0.95,historical
6703997,0.0,75.0,0.0,0.0,0.0,0.95,historical
6703999,0.0,75.0,0.0,0.0,0.0,0.95,historical
6704000,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704001,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704002,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704003,0.0,40.0,0.0,0.0,0.0,0.95,historical
6704009,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704012,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704013,0.0,35.0,0.0,0.0,0.0,0.95,historical
6704021,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704025,0.0,86.0,0.0,0.0,0.0,0.95,historical
6704027,0.0,135.0,0.0,0.0,0.0,0.95,historical
6704029,0.0,32.0,0.0,0.0,0.0,0.95,historical
6704038,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704041,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704042,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704043,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704046,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704047,0.0,56.0,0.0,0.0,0.0,0.95,historical
6704050,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704051,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704058,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704062,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704064,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704072,0.0,56.0,0.0,0.0,0.0,0.95,historical
6704073,0.0,64.0,0.0,0.0,0.0,0.95,historical
6704100,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704107,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704111,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704147,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704148,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704175,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704177,0.0,100.0,0.0,0.0,0.0,0.95,historical
6704179,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704182,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704185,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704186,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704191,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704193,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704194,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704196,0.0,14.0,0.0,0.0,0.0,0.95,historical
6704197,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704200,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704201,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704202,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704210,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704213,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704223,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704224,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704225,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704226,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704227,0.0,160.0,0.0,0.0,0.0,0.95,historical
6704229,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704231,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704235,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704236,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704239,0.0,55.0,0.0,0.0,0.0,0.95,historical
6704240,0.0,32.0,0.0,0.0,0.0,0.95,historical
6704252,0.0,14.0,0.0,0.0,0.0,0.95,historical
6704269,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704271,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704273,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704280,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704283,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704289,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704292,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704307,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704308,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704311,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704321,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704322,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704342,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704350,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704360,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704362,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704363,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704376,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704380,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704381,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704382,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704384,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704391,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704414,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704415,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704419,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704420,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704432,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704443,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704444,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704445,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704446,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704447,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704448,0.0,64.0,0.0,0.0,0.0,0.95,historical
6704456,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704457,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704458,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704463,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704464,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704465,0.0,75.0,0.0,0.0,0.0,0.95,historical
6704470,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704471,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704473,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704474,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704475,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704476,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704477,0.0,46.0,0.0,0.0,0.0,0.95,historical
6704478,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704481,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704483,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704489,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704490,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704498,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704500,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704502,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704503,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704504,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704505,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704530,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704540,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704561,0.0,110.0,0.0,0.0,0.0,0.95,historical
6704565,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704568,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704569,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704570,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704572,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704575,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704576,0.0,40.0,0.0,0.0,0.0,0.95,historical
6704578,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704580,0.0,35.0,0.0,0.0,0.0,0.95,historical
6704581,0.0,75.0,0.0,0.0,0.0,0.95,historical
6704584,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704591,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704594,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704595,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704596,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704601,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704602,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704603,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704634,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704636,0.0,64.0,0.0,0.0,0.0,0.95,historical
6704639,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704640,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704641,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704648,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704653,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704657,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704664,0.0,84.0,0.0,0.0,0.0,0.95,historical
6704671,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704674,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704684,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704691,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704692,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704693,0.0,26.0,0.0,0.0,0.0,0.95,historical
6704699,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704700,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704702,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704710,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704715,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704717,0.0,75.0,0.0,0.0,0.0,0.95,historical
6704723,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704724,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704725,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704726,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704738,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704745,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704746,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704747,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704748,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704749,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704750,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704751,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704752,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704755,0.0,50.0,0.0,0.0,0.0,0.95,historical
6704759,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704779,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704781,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704783,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704784,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704785,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704788,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704791,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704792,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704795,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704796,0.0,45.0,0.0,0.0,0.0,0.95,historical
6704798,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704801,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704803,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704804,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704805,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704809,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704810,0.0,80.0,0.0,0.0,0.0,0.95,historical
6704816,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704820,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704822,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704823,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704829,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704830,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704831,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704833,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704837,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704847,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704852,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704853,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704856,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704863,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704868,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704875,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704876,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704880,0.0,14.0,0.0,0.0,0.0,0.95,historical
6704881,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704893,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704896,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704903,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704905,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704908,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704911,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704913,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704915,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704918,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704920,0.0,120.0,0.0,0.0,0.0,0.95,historical
6704922,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704925,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704926,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704927,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704929,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704931,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704933,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704936,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704938,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704939,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704940,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704941,0.0,46.0,0.0,0.0,0.0,0.95,historical
6704944,0.0,65.0,0.0,0.0,0.0,0.95,historical
6704946,0.0,90.0,0.0,0.0,0.0,0.95,historical
6704951,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704952,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704958,0.0,21.0,0.0,0.0,0.0,0.95,historical
6704959,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704960,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704967,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704975,0.0,5.0,0.0,0.0,0.0,0.95,historical
6704976,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704978,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704982,0.0,43.0,0.0,0.0,0.0,0.95,historical
6704984,0.0,60.0,0.0,0.0,0.0,0.95,historical
6704985,0.0,30.0,0.0,0.0,0.0,0.95,historical
6704992,0.0,0.0,0.0,0.0,0.0,0.95,historical
6704995,0.0,10.0,0.0,0.0,0.0,0.95,historical
6704998,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705000,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705003,0.0,90.0,0.0,0.0,0.0,0.95,historical
6705010,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705011,0.0,35.0,0.0,0.0,0.0,0.95,historical
6705014,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705015,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705016,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705018,0.0,54.0,0.0,0.0,0.0,0.95,historical
6705019,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705020,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705024,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705025,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705026,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705027,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705028,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705029,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705042,0.0,35.0,0.0,0.0,0.0,0.95,historical
6705043,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705044,0.0,45.0,0.0,0.0,0.0,0.95,historical
6705045,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705048,0.0,150.0,0.0,0.0,0.0,0.95,historical
6705049,0.0,107.0,0.0,0.0,0.0,0.95,historical
6705055,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705056,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705057,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705059,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705064,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705065,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705066,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705067,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705068,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705069,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705070,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705071,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705072,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705074,0.0,90.0,0.0,0.0,0.0,0.95,historical
6705075,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705085,0.0,66.0,0.0,0.0,0.0,0.95,historical
6705099,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705101,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705103,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705107,0.0,14.0,0.0,0.0,0.0,0.95,historical
6705109,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705112,0.0,80.0,0.0,0.0,0.0,0.95,historical
6705119,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705124,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705128,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705129,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705137,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705138,0.0,0.0,0.0,0.0,0.0,0.95,historical
6705141,0.0,70.0,0.0,0.0,0.0,0.95,historical
6705145,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705148,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705155,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705161,0.0,70.0,0.0,0.0,0.0,0.95,historical
6705170,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705171,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705179,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705183,0.0,45.0,0.0,0.0,0.0,0.95,historical
6705184,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705185,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705186,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705187,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705188,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705189,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705191,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705192,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705193,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705199,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705207,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705215,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705216,0.0,2.0,0.0,0.0,0.0,0.95,historical
6705218,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705219,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705221,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705223,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705224,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705227,0.0,120.0,0.0,0.0,0.0,0.95,historical
6705229,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705231,0.0,20.0,0.0,0.0,0.0,0.95,historical
6705232,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705235,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705239,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705245,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705246,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705250,0.0,90.0,0.0,0.0,0.0,0.95,historical
6705251,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705268,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705269,0.0,3.0,0.0,0.0,0.0,0.95,historical
6705278,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705279,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705286,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705287,0.0,75.0,0.0,0.0,0.0,0.95,historical
6705294,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705295,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705316,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705324,0.0,0.0,0.0,0.0,0.0,0.95,historical
6705329,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705331,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705332,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705340,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705341,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705342,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705351,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705354,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705361,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705372,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705373,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705374,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705377,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705386,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705387,0.0,3.0,0.0,0.0,0.0,0.95,historical
6705388,0.0,14.0,0.0,0.0,0.0,0.95,historical
6705394,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705401,0.0,75.0,0.0,0.0,0.0,0.95,historical
6705402,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705406,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705416,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705417,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705421,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705430,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705432,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705433,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705434,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705439,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705446,0.0,250.0,0.0,0.0,0.0,0.95,historical
6705460,0.0,50.0,0.0,0.0,0.0,0.95,historical
6705461,0.0,60.0,0.0,0.0,0.0,0.95,historical
6705462,0.0,15.0,0.0,0.0,0.0,0.95,historical
6705463,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705464,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705466,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705472,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705475,0.0,5.0,0.0,0.0,0.0,0.95,historical
6705477,0.0,10.0,0.0,0.0,0.0,0.95,historical
6705478,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705479,0.0,45.0,0.0,0.0,0.0,0.95,historical
6705480,0.0,43.0,0.0,0.0,0.0,0.95,historical
6705481,0.0,30.0,0.0,0.0,0.0,0.95,historical
6705484,0.0,21.0,0.0,0.0,0.0,0.95,historical
6705485,0.0,0.0,0.0,0.0,0.0,0.95,historical
6705486,0.0,0.0,0.0,0.0,0.0,0.95,historical
6755K12,0.0,21.0,0.0,0.0,0.0,0.95,historical
6758365,0.0,21.0,0.0,0.0,0.0,0.95,historical
6762250,0.0,21.0,0.0,0.0,0.0,0.95,historical
677401,0.0,21.0,0.0,0.0,0.0,0.95,historical
67834,0.0,21.0,0.0,0.0,0.0,0.95,historical
6791810,0.0,21.0,0.0,0.0,0.0,0.95,historical
